"symbol","page?","name","t","p","p_corr","var_explained","var_sd"
"AC008806.1","284459","HKR1, GLI-Kruppel zinc finger family member",-1.97497912209602,0.10525162746803,0.199404445878412,1.48031734490053,1.13765868706818
"FAM19A3","284467","family with sequence similarity 19 (chemokine (C-C motif)-like), member A3",-1.9768853348059,0.104995388727185,0.199009678624236,0.706838335499703,0.80592444185184
"C1orf230","284485","regulatory subunit of type II PKA R-subunit (RIIa) domain containing 1",3.88162299902637,0.0116228338240806,0.0441636392543046,1.18127104032394,1.47034345301287
"THEM5","284486","thioesterase superfamily member 5",6.51822353607577,0.00127038108617653,0.0114398033202718,1.95856824480952,1.192566689705
"OR2L13","284521","olfactory receptor, family 2, subfamily L, member 13",1.346750044898,0.235881893716246,0.359135495838248,0.376888333047428,0.40526647043564
"SLC9A11","284525","solute carrier family 9, member C2 (putative)",0.317191460328958,0.763915450713469,0.83539019050432,0.35552671491909,0.537163566752806
"OR14A16","284532","olfactory receptor, family 14, subfamily A, member 16",-0.902051829253858,0.408379290003747,0.535210913644025,0.659476385539408,1.24058576966427
"CYP4A22","284541","cytochrome P450, family 4, subfamily A, polypeptide 22",1.24936329262416,0.266830099814678,0.393180497968931,0.252191344013711,0.191902098625024
"C1orf185","284546","chromosome 1 open reading frame 185",1.18860379226243,0.287966185858266,0.41575789898662,0.641450879366586,0.782882828584522
"NBPF15","284565","neuroblastoma breakpoint family, member 15",-1.1438273239147,0.30448445910873,0.4322419211564,0.87029960890233,0.735613947423026
"C1orf157","284573","long intergenic non-protein coding RNA 303",-1.15898894256185,0.298800015667779,0.426736923784687,0.893877045499469,0.72141984102766
"FAM41C","284593","family with sequence similarity 41, member C",1.43547855648707,0.210628946084343,0.330441049226811,0.773497351063781,1.34597638589255
"RP11-54O7.1","284600","uncharacterized LOC284600",-2.74109957459489,0.0407387690014509,0.10236151229701,0.921930968104306,0.847755834469395
"FAM102B","284611","family with sequence similarity 102, member B",6.03531589475521,0.00179825474757996,0.013958297773691,1.68920341993529,1.01195858323837
"SYPL2","284612","synaptophysin-like 2",-1.62383400346563,0.165338913914991,0.275701909477853,1.59125222860202,1.30152515644124
"CYB561D1","284613","cytochrome b-561 domain containing 1",-2.03173152394097,0.0978948627381822,0.188980359559676,0.97318168414794,1.41167217347395
"ANKRD34A","284615","ankyrin repeat domain 34A",8.07857442599227,0.000470815163021697,0.00661272621198109,4.31706966320498,2.35373019143814
"RUSC1-AS1","284618","RUSC1 antisense RNA 1 (non-protein coding)",-1.82005475825058,0.128400130298788,0.2295891436807,0.88567962722882,1.00711720805305
"LOC284648","284648","uncharacterized LOC284648",-1.46980719135386,0.201565049702199,0.319671373171558,0.86492728684517,1.21220064243846
"RSPO1","284654","R-spondin 1",0.0758251550652384,0.942498632851781,0.961696362385523,0.777923648881045,0.791155021010447
"RP4-783C10.1","284656","EPH receptor A10",1.04957081881824,0.34197470012197,0.470292791235032,0.493328470284948,0.407880477441363
"C1orf204","284677","chromosome 1 open reading frame 204",6.61186605472557,0.00119050093491128,0.01102569954424,1.0825817030762,0.825144949368799
"C1orf111","284680","chromosome 1 open reading frame 111",-0.176329023010619,0.866954943869372,0.909895608311251,0.424718773261347,0.441819194102495
"ZNF326","284695","zinc finger protein 326",-5.45231619795332,0.00282074650859363,0.0179916715784399,0.403085163199251,0.32636278658027
"BTBD8","284697","BTB (POZ) domain containing 8",-0.660530599044723,0.538125658644962,0.651389938045688,0.772113955038734,0.774814894595527
"C1orf199","284702","HNRNPU antisense RNA 1 (non-protein coding)",0.580682591161874,0.58664209707662,0.692713546462833,0.515676073499714,0.613123068286822
"RIMKLA","284716","ribosomal modification protein rimK-like family member A",1.82715360841027,0.127232709837178,0.228156171444567,0.826176299484184,0.581950891534206
"SLC25A34","284723","solute carrier family 25, member 34",1.36464113435427,0.230571261118398,0.353223141341893,0.999884947978849,1.40627257845368
"LINC00176","284739","long intergenic non-protein coding RNA 176",-2.34988042946172,0.0655698866062445,0.142593947504056,1.36247258374779,1.02102066947322
"C20orf197","284756","chromosome 20 open reading frame 197",-5.53433442337272,0.00264187402677333,0.0172913305641178,1.09295516058392,1.03414993091036
"SIRPB2","284759","signal-regulatory protein beta 2",-3.45019165376271,0.018233874600895,0.0596705842772048,1.23753723013918,1.59977452979774
"C20orf91","284800","family with sequence similarity 182, member A",3.02866977827647,0.0291257351657298,0.0817715635994092,0.302719509113125,0.317493690557999
"RP3-410C9.1","284801","uncharacterized LOC284801",0.92916997155401,0.395447252798676,0.522852173452339,0.948207017557375,1.59460975097639
"FRG1B","284802","FSHD region gene 1 family, member B",5.54652571664613,0.0026164377051001,0.017222257940442,1.43814568672845,0.985570963073956
"LOC284804","284804","hypothetical protein LOC284804",-2.29738709257828,0.0700004578208025,0.149286910507953,1.56766746897629,2.06712149452314
"C20orf203","284805","chromosome 20 open reading frame 203",0.0144798876622051,0.989007136515696,0.993067884588531,1.03289980753877,0.619803848660647
"LOC284825","284825","uncharacterized LOC284825",-0.820039665904976,0.449504008017496,0.572644469857185,0.676460368269606,0.457247988860282
"KRTAP13-4","284827","keratin associated protein 13-4",-6.21848388719778,0.00157216362840083,0.0128917417528868,1.2401824252382,0.829281012114432
"LINC00319","284836","long intergenic non-protein coding RNA 319",2.3927354334909,0.0621768999639003,0.13717588829862,0.921659037011182,1.61956628445545
"AP001053.11","284837","uncharacterized LOC284837",2.97353109490598,0.0310304474608839,0.0851800179877312,0.384387065824523,0.393249314575063
"LOC284861","284861","uncharacterized LOC284861",-3.08663175052295,0.0272634830765372,0.0780853145878965,0.841293503967055,0.670782499445596
"LOC284890","284890","similar to Glutathione S-transferase theta-4",0.0484492856338434,0.963233912943945,0.975289377962716,0.290175443324292,0.172958036739562
"SEC14L4","284904","SEC14-like 4 (S. cerevisiae)",-4.02420124247291,0.0100788090860208,0.0401530294707017,1.26181721754062,1.10224382418656
"LOC284912","284912","uncharacterized LOC284912",-6.03615445496135,0.00179713566996155,0.0139548222530784,1.41953709249332,1.04762606132836
"LOC284926","284926","uncharacterized LOC284926",-1.28018790393582,0.256653047744807,0.382334182251597,0.47869898341024,0.47142275540172
"RPL23AP82","284942","ribosomal protein L23a pseudogene 82",-0.549552416622261,0.606269712170516,0.709003010232827,0.391206269026468,0.479544909797195
"SH2D6","284948","SH2 domain containing 6",-3.41582542721842,0.0189235336517141,0.0612104502491985,1.48258674698369,0.842293497580628
"RHOQP3","284988","ras homolog family member Q pseudogene 3",-3.07660697160676,0.0275757840637113,0.0786738708938193,2.18177163041052,2.20877321796376
"CCDC150","284992","coiled-coil domain containing 150",-4.64528164548631,0.00560591561317837,0.0275876344344552,0.435138560786451,0.427366865932506
"RNF149","284996","ring finger protein 149",-10.174202034687,0.000157350900504644,0.00372534529474946,3.5137169361875,1.6919908861288
"AC068057.2","284998","uncharacterized LOC284998",-0.157923071084276,0.88069717351755,0.91990614270184,0.186510751917869,0.172944409483956
"FAM150B","285016","family with sequence similarity 150, member B",0.916698614753512,0.401353585471977,0.528268028949913,0.0722571556091389,0.0950603417713604
"CCDC141","285025","coiled-coil domain containing 141",-2.07535307134627,0.0926072369617973,0.18196678653227,1.05012439716647,2.00902867815513
"LOC285033","285033","uncharacterized LOC285033",-2.0458260577328,0.0961525530389414,0.18665699663994,1.27306704607361,2.12653929100635
"C2orf61","285051","chromosome 2 open reading frame 61",0.695833014680325,0.51754265036243,0.633317188031073,1.09602977011001,1.86007245557867
"AC125232.1","285074","anaphase promoting complex subunit 1 pseudogene",-0.782900304154262,0.469125178433371,0.590797593850387,0.497752160107788,0.453283233600597
"CXXC11","285093","CXXC finger protein 11",-0.771416401594866,0.475317798287328,0.59635629363826,0.890654121758302,0.680775616858368
"FLJ38379","285097","uncharacterized FLJ38379",-2.64119660552802,0.0459100231648702,0.111117109230021,1.26908321204707,1.02872034009776
"DNAJC5G","285126","DnaJ (Hsp40) homolog, subfamily C, member 5 gamma",24.5998950445059,2.07004117449803e-06,0.00106363887890996,4.26468058641819,0.860901296589759
"FSIP2","285135","fibrous sheath interacting protein 2",-0.0784285267058787,0.940529156615052,0.960402362905209,0.561553205289131,0.521431229294428
"AC007405.8","285141","uncharacterized protein LOC285141",-4.35272440732344,0.00734034535089768,0.0326591949505801,1.23938382934231,1.16140364051071
"IAH1","285148","isoamyl acetate-hydrolyzing esterase 1 homolog (S. cerevisiae)",2.41527279128453,0.0604691283943242,0.134632802389701,1.20838095924824,1.50520391175575
"AC062028.1","285150","uncharacterized LOC285150",-1.93374647361781,0.110956287520022,0.206893465077027,1.01659363065974,0.718926988634989
"CYP1B1-AS1","285154","CYP1B1 antisense RNA 1 (non-protein coding)",8.91276786777129,0.000296059410109454,0.00517720766098312,2.05402088625224,0.971044799579318
"FAM126B","285172","family with sequence similarity 126, member B",5.87358124444659,0.00203029726856292,0.0149341080402043,1.55148805355315,1.11509690558015
"C2orf21","285175","unc-80 homolog (C. elegans)",2.3980905216056,0.061766439970661,0.136584851094642,0.998188066095068,0.816383189558482
"RUFY4","285180","RUN and FYVE domain containing 4",1.05710834632543,0.338837941872001,0.467008639284796,0.306041582365935,0.597437848223008
"RGPD4","285190","RANBP2-like and GRIP domain containing 4",1.92729899993749,0.111876910905275,0.207881159281163,1.44726201757896,2.24868791224608
"DUSP28","285193","dual specificity phosphatase 28",4.29386132159251,0.00776054790653542,0.0339332160986857,2.71676653111346,2.77535905306161
"SLC9A9","285195","solute carrier family 9, subfamily A (NHE9, cation proton antiporter 9), member 9",-5.08694709183161,0.00381196877550121,0.0217571100868599,1.6672800708849,1.2333185641541
"C3orf64","285203","EGF domain-specific O-linked N-acetylglucosamine (GlcNAc) transferase",0.17347439786367,0.869082915623283,0.911714689228422,1.07172226420917,1.26742585267552
"LOC285216","285216","hypothetical protein LOC285216",-2.63518508168322,0.0462434960697062,0.111683926199719,1.48445368065333,0.886531755588771
"EPHA6","285220","EPH receptor A6",2.06723656898679,0.0935678775703401,0.183213589963702,0.243219738570166,0.430823297634112
"FBXW12","285231","F-box and WD repeat domain containing 12",3.71467743055485,0.0137879032129707,0.0495178203331068,1.24006678563807,1.17988105952187
"C3orf38","285237","chromosome 3 open reading frame 38",-0.927716622296411,0.396131959972116,0.523236549635927,1.68280612061851,1.45956229370676
"HTR3E","285242","5-hydroxytryptamine (serotonin) receptor 3E, ionotropic",-1.34992262564637,0.234931915462541,0.358030038615824,0.701738941551575,0.938362025513331
"ZNF619","285267","zinc finger protein 619",-1.93283752076585,0.111085598705739,0.207011833594477,0.765760176843466,0.244829997354719
"ZNF621","285268","zinc finger protein 621",-3.32994764982605,0.0207801623920962,0.0652566582925679,2.8047066838076,2.57444626516262
"RABL3","285282","RAB, member of RAS oncogene family-like 3",-3.77053344809452,0.0130157849767851,0.0476365026037058,2.95626747689897,2.84225690361533
"IGSF10","285313","immunoglobulin superfamily, member 10",-1.12966122348112,0.309881074067443,0.43807793026659,0.183928893437627,0.187077885175339
"C3orf33","285315","chromosome 3 open reading frame 33",2.74612661604399,0.0404961063162516,0.101961308381289,1.14324284958601,1.3347218391422
"CCDC66","285331","coiled-coil domain containing 66",-1.64176570624023,0.161561530594685,0.271121299464899,0.806641679350619,0.777109624713685
"SLC9A10","285335","solute carrier family 9, subfamily C (Na+-transporting carboxylic acid decarboxylase), member 1",0.249242250182463,0.813088441498162,0.871085369964557,0.539889410104948,0.606498809745646
"C3orf23","285343","chromosome 3 open reading frame 23",-1.07518374569779,0.331415158306393,0.45982691868342,0.963870305266764,0.906849185120068
"ZNF660","285349","zinc finger protein 660",-3.96024555440609,0.0107402101434465,0.0419104089077947,0.909648075485132,1.00559763302038
"LOC285359","285359","phosducin-like 3 pseudogene",0.674297830227754,0.530034330415798,0.644317171131765,0.207661070632055,0.31770243966669
"SUMF1","285362","sulfatase modifying factor 1",-2.21767475321658,0.0773540818311344,0.160426947922158,1.17312671698183,0.953969905730733
"RPUSD3","285367","RNA pseudouridylate synthase domain containing 3",3.70304564112687,0.0139552154015319,0.0499547206047259,1.973981986566,1.80842465753752
"PRRT3","285368","proline-rich transmembrane protein 3",12.1046444286573,6.79672265701769e-05,0.00250838938622651,2.86757790236013,1.14037399978872
"DPH3","285381","DPH3, KTI11 homolog (S. cerevisiae)",-2.34399747575549,0.0660510527532484,0.143365052178828,0.989398915628565,1.21229492534774
"C3orf70","285382","chromosome 3 open reading frame 70",0.491904110537636,0.643620696372047,0.739086477487888,1.27921374707852,0.470139114196751
"TPRG1","285386","tumor protein p63 regulated 1",-1.428753436569,0.212449614118696,0.332194232637681,1.51041002154914,1.64532479464954
"CYP4V2","285440","cytochrome P450, family 4, subfamily V, polypeptide 2",-1.85109311132908,0.123375224201899,0.223144591097613,1.70469103240961,2.33617932126811
"AC084209.1","285456","RPL34 antisense RNA 1 (non-protein coding)",-5.30726381146254,0.00317309535745499,0.0193145338785994,0.796611950653105,0.528241418516832
"CRIPAK","285464","cysteine-rich PAK1 inhibitor",0.616554936553426,0.564514735311689,0.673780879818791,0.481936658391327,0.354661803532979
"DOK7","285489","docking protein 7",-14.1477817958727,3.17608043146021e-05,0.00183613143665431,1.79699822455441,0.641578005940741
"RNF212","285498","ring finger protein 212",-2.0984085735236,0.0899346987987091,0.178392274690183,0.29647120281786,0.123795772530915
"AC021850.1","285501","uncharacterized LOC285501",17.8774322402455,1.00537507735211e-05,0.00129325463873559,4.89144948289416,1.34810177657537
"FAM13A-AS1","285512","FAM13A antisense RNA 1 (non-protein coding)",-1.32686621708508,0.241917717661905,0.365768850226408,0.247386278725225,0.360236260783327
"GPRIN3","285513","GPRIN family member 3",-11.4784973820431,8.79417826908625e-05,0.00273659556406431,2.38014500092059,0.946013476151279
"COX18","285521","COX18 cytochrome c oxidase assembly homolog (S. cerevisiae)",1.2377373048975,0.270762834551319,0.397373873917477,0.73639413331903,0.638077390554759
"YIPF7","285525","Yip1 domain family, member 7",-1.07287151095157,0.332356899868406,0.460887450137729,0.286453472585522,0.445615044847256
"FRYL","285527","FRY-like",-3.05211470733064,0.0283558147612951,0.0802057860175589,1.36670268567753,1.44757115201304
"RNF175","285533","ring finger protein 175",1.33656242563322,0.238956671564341,0.362621720821138,1.15408998744969,1.25007277151866
"LOC285548","285548","uncharacterized LOC285548",-0.660453009685414,0.538171491605169,0.651389938045688,0.412334338632282,0.390899781024314
"FAM200B","285550","family with sequence similarity 200, member B",-0.557546503398762,0.601192352924503,0.704611267492199,0.37395439539598,0.265440240743322
"C4orf37","285555","chromosome 4 open reading frame 37",-4.14350421291619,0.00896645318925742,0.037165635582272,1.34272982552526,1.44796808899268
"SH3PXD2B","285590","SH3 and PX domains 2B",-4.34597162634809,0.00738718858617936,0.0328342043912201,2.16533040508249,1.76373316985055
"FAM153A","285596","family with sequence similarity 153, member A",5.49540761054615,0.00272505659189089,0.0176137286615783,2.48058110505029,1.94693873017265
"ARL10","285598","ADP-ribosylation factor-like 10",6.30400896576068,0.00147816629761305,0.012450017353518,2.91109278953502,2.32400846588745
"C5orf36","285600","KIAA0825",-1.93187141046546,0.111223212500731,0.207168182639131,0.844896162658836,0.818556664677842
"GPR150","285601","G protein-coupled receptor 150",-0.991526066712084,0.36695636089506,0.494773423748175,0.467588274150077,0.397566485310376
"DTWD2","285605","DTW domain containing 2",2.5913046951037,0.0487597750147379,0.115757131479141,1.26165175920262,1.02804305926246
"RELL2","285613","RELT-like 2",1.1316178461399,0.309130756182642,0.437161087134174,0.879997858696133,0.551236401277892
"NBPF22P","285622","neuroblastoma breakpoint family, member 22, pseudogene",-1.62677188362207,0.164714095804205,0.274859922177882,0.865274431542506,1.33340488641379
"C5orf51","285636","chromosome 5 open reading frame 51",-4.6830314799532,0.00541883136342672,0.0269993402568436,2.07480528788858,1.28908267120567
"SLC36A3","285641","solute carrier family 36 (proton/amino acid symporter), member 3",-0.873091989450864,0.422554663095108,0.548292370896256,1.48973526439988,2.15269967356128
"OR2V2","285659","olfactory receptor, family 2, subfamily V, member 2",1.93000180690708,0.111490022580231,0.207395947653913,0.12288327129577,0.145220795059725
"AC094086.1","285668","chromosome 5 open reading frame 64",-3.03092600402099,0.0290506320897351,0.0816378922873224,2.43135130042291,2.61801893226315
"RNF180","285671","ring finger protein 180",-1.59733617924629,0.1710812999231,0.282367379785577,1.39206242048245,1.10627127677194
"SREK1IP1","285672","SREK1-interacting protein 1",1.87601055594956,0.119487363259643,0.217856663457434,0.642257100945991,0.931090505771599
"ZNF454","285676","zinc finger protein 454",0.731742814653986,0.497165413768681,0.615446489757598,0.396753501880207,0.56824165311559
"AC136604.1","285679","chromosome 5 open reading frame 60",-2.84475370213368,0.0360448137966239,0.0945204420828083,1.43323014888438,1.11280045031821
"AC091878.1","285696","uncharacterized LOC285696",19.8396744095478,6.01009861043449e-06,0.00115345743827286,4.19469469975582,0.956200863963938
"RGMB","285704","RGM domain family, member B",-1.24753132889313,0.267446344580764,0.393800501389375,0.387301412402021,0.305319604832138
"LINC00326","285735","long intergenic non-protein coding RNA 326",0.518144292801807,0.626461316403763,0.725231197598854,0.0586230753659524,0.0822119832942947
"LOC285740","285740","uncharacterized LOC285740",-0.182239354298254,0.862553186500918,0.906787505437829,0.747429251413518,1.02349822641674
"LOC285741","285741","tumor protein, translationally-controlled 1 pseudogene",-0.0299622224925273,0.977256363203879,0.984932216421902,0.176689708501988,0.215929340092671
"C6orf182","285753","centrosomal protein 57kDa-like 1",-0.109970470113686,0.916710303168064,0.944496154232143,0.658245436736334,0.674768864201271
"FLJ37396","285754","hypothetical protein FLJ37396",0.707601719814743,0.510801817250315,0.62680267858219,0.692445877203173,0.884419778400613
"PPIL6","285755","peptidylprolyl isomerase (cyclophilin)-like 6",5.38927374589448,0.00296793451952966,0.0185192417550594,2.34969520953844,2.12816896112271
"RP11-544L8__B.4","285759","uncharacterized FLJ34503",1.96508620286455,0.106591956722087,0.201137164522697,0.56478859371856,0.659336088260593
"DCBLD1","285761","discoidin, CUB and LCCL domain containing 1",3.43226675825069,0.018589960329379,0.0604739262901408,0.419426031030334,0.515570855904971
"LY86-AS1","285780","LY86 antisense RNA 1 (non-protein coding)",23.4150096763426,2.64473590339631e-06,0.00107474621645876,3.75063878053149,0.739450817986792
"CAGE1","285782","cancer antigen 1",-1.61225945751845,0.167823450519248,0.278704646955629,0.390317904809216,0.729117046380899
"PRR18","285800","proline rich 18",-0.135339367354475,0.897623308412121,0.931826593685716,0.920255652736771,1.26972750678575
"HLA-F-AS1","285830","HLA-F antisense RNA 1 (non-protein coding)",-0.871466577489041,0.423361475999085,0.548928081436687,0.264405582096472,0.29739789375995
"HCG22","285834","HLA complex group 22 (non-protein coding)",-2.2093509680663,0.0781682964183518,0.16163537935588,1.75979609710994,1.42090351939753
"PNPLA1","285848","patatin-like phospholipase domain containing 1",-4.49965604502877,0.00640156436139707,0.0299301210931986,0.89518303649934,0.897188652504029
"TREML4","285852","triggering receptor expressed on myeloid cells-like 4",-2.9899235774175,0.0304500105128339,0.084226795546278,0.190401364477665,0.200848950558892
"RPL7L1","285855","ribosomal protein L7-like 1",1.293687506592,0.252308775701634,0.377509718600004,0.725741348204656,1.23133991606722
"POM121L12","285877","POM121 transmembrane nucleoporin-like 12",-2.5895256145311,0.0488649157507708,0.115949294133391,0.484972892202283,0.685525879894511
"CNPY1","285888","canopy 1 homolog (zebrafish)",-8.38508418280302,0.000395150979074738,0.00596619612163809,2.09208227933874,1.09288084600261
"INTS4L1","285905","integrator complex subunit 4-like 1",-1.61142268156457,0.168004492704434,0.278916172018775,1.18471991657987,0.999641171311659
"LINC00174","285908","long intergenic non-protein coding RNA 174",-2.17597161800653,0.0815262741801776,0.166619473147513,0.57560337016136,0.654790812922879
"AC003999.1","285941","chromosome 7 open reading frame 71",2.18452494915345,0.0806514266389694,0.165368041580613,0.429713710786266,0.57690889526807
"AC004080.12","285943","HOXA cluster antisense RNA 2 (non-protein coding)",-2.63661744105887,0.0461637988880714,0.111556252904713,2.07882888122245,2.82146938206431
"SPDYE1","285955","speedy homolog E1 (Xenopus laevis)",1.66181492127975,0.15743950322281,0.266072760446549,0.565587463340454,0.816531128594711
"C7orf40","285958","small nucleolar RNA host gene 15 (non-protein coding)",0.405981699856268,0.701546988185114,0.786321776644153,0.952721050276333,0.871743128445934
"SEPT7L","285961","septin 7-like",1.56960281738476,0.177301875035007,0.289793065915304,0.355624954773857,0.611826095621827
"RP5-894A10.1","285962","uncharacterized LOC285962",-6.74375382155831,0.00108782958639431,0.0104640044481159,2.74631769595971,1.53653936686563
"FAM115C","285966","family with sequence similarity 115, member C",0.472108284887112,0.656735351327013,0.749961970446334,0.676734496984057,0.833918713627466
"ZNF775","285971","zinc finger protein 775",0.522116087561947,0.623886796430378,0.722985449343872,1.32804372639772,2.92107316988499
"ATG9B","285973","autophagy related 9B",-1.93959813080165,0.110127533884823,0.205792519036482,0.531041157009113,0.550011115142008
"DLX6-AS1","285987","DLX6 antisense RNA 1 (non-protein coding)",10.8377218428287,0.00011608926318777,0.00316330607622639,5.31635170684953,2.47651125926021
"ZNF789","285989","zinc finger protein 789",0.572830920897455,0.591555772333542,0.696734650093339,0.521281337936533,0.60696670698882
"AC078937.4","286002","SLC26A4 antisense RNA 1 (non-protein coding)",12.0787031633078,6.86793233360367e-05,0.00250838938622651,3.48055056270623,1.29138499493569
"C7orf53","286006","chromosome 7 open reading frame 53",1.5248925830903,0.187799558461894,0.302971627609422,0.599231872765634,0.847071702450191
"TPI1P2","286016","triosephosphate isomerase 1 pseudogene 2",2.49461072145364,0.0548506018949556,0.125750464496575,2.39601716418906,3.2124536137216
"AC009365.1","286023","uncharacterized FLJ40288",1.42769791970549,0.212736727088211,0.332568124086835,0.943758947555771,0.905589602738808
"AC068020.3","286042","family with sequence similarity 86, member A pseudogene",2.15243944952545,0.0839856116945668,0.169991130505838,0.57938023678089,0.803060862956835
"XKR6","286046","XK, Kell blood group complex subunit-related family, member 6",1.86333667486538,0.121448888264123,0.220626612400861,0.51526026227614,0.582255568361164
"NSMCE2","286053","non-SMC element 2, MMS21 homolog (S. cerevisiae)",0.0760752854202727,0.942309386290122,0.961646875782453,0.344909410082511,0.497359287664665
"ZNF707","286075","zinc finger protein 707",-4.195877205652,0.00852335247421426,0.0359381192457387,1.22355645158331,1.17109034380061
"BREA2","286076","breast cancer estrogen-induced apoptosis 2",-2.90071804009044,0.033762459767069,0.0903671237096973,0.566642498436486,0.595231896274805
"FAM83H","286077","family with sequence similarity 83, member H",8.35564156895178,0.000401757624890802,0.00601681249899503,1.50099846112372,0.783881675216351
"EFHA2","286097","EF-hand domain family, member A2",3.03738113346023,0.028836955638034,0.0811471228980389,2.14787678591174,2.19637468408246
"ZNF252P","286101","zinc finger protein 252, pseudogene",-1.58965673530247,0.172781985138314,0.284462414388232,1.2893483702751,0.717105381506549
"TMED10P1","286102","transmembrane emp24-like trafficking protein 10 (yeast) pseudogene 1",-2.19422220438704,0.0796716411145281,0.163908788979384,0.903805447521628,1.0167238731812
"C8ORF77","286103","ZNF252P antisense RNA 1 (non-protein coding)",-3.33750883766451,0.020608657602065,0.0648980708338322,0.491040115520713,0.599742723492812
"C8orf31","286122","chromosome 8 open reading frame 31",0.54992215509484,0.606034317043724,0.708847363740035,0.349877948991794,0.2199752904155
"LOC286126","286126","hypothetical protein LOC286126",-12.3038972671222,6.27818907027041e-05,0.00242609382553485,0.282305166963692,0.109890127192717
"ZFP41","286128","zinc finger protein 41 homolog (mouse)",-0.80799164341164,0.455801053940518,0.578503877656707,0.712346677762518,0.631788163806314
"SCARA5","286133","scavenger receptor class A, member 5 (putative)",-2.0074560267085,0.100973658048568,0.193325912301334,0.531780181830215,0.516452420568153
"RNF5P1","286140","ring finger protein 5, E3 ubiquitin protein ligase pseudogene 1",0.323062775055212,0.759721103994661,0.832006879971394,0.796777328128996,0.793518742073865
"C8orf83","286144","triple QxxK/R motif containing",2.39054591858793,0.0623455724491283,0.137358496502388,0.86294774814958,1.00248627371329
"DPY19L4","286148","dpy-19-like 4 (C. elegans)",-2.11612242762817,0.0879366663319115,0.175726222231932,1.01450774603207,0.628069667938607
"FBXO43","286151","F-box protein 43",-1.74410118932185,0.141594613588971,0.246737130746411,0.182961320242336,0.226499117348661
"NKAIN3","286183","Na+/K+ transporting ATPase interacting 3",1.44885425534584,0.207051912659264,0.326306907388031,1.96228687912713,1.85679053405455
"LRRC67","286187","protein phosphatase 1, regulatory subunit 42",0.371326700940605,0.725609034375835,0.805728365254833,0.49255873110006,0.583529757015508
"CRB2","286204","crumbs homolog 2 (Drosophila)",1.4297333064979,0.21218340803596,0.331827904216333,0.66885041241805,0.454198892563792
"SCAI","286205","suppressor of cancer cell invasion",21.1855490249646,4.34303565606079e-06,0.00107474621645876,6.88213033289515,1.56257712006826
"C9orf117","286207","chromosome 9 open reading frame 117",5.62616946120049,0.00245716183379406,0.0165996174972626,2.44615603095144,1.89414696555753
"C9orf47","286223","chromosome 9 open reading frame 47",0.554268958143637,0.603270977567426,0.706529596636097,0.161624731005729,0.174163499733143
"C9orf79","286234","family with sequence similarity 75, member E1",-1.75172325981266,0.14021066518803,0.244938729444033,0.690600615838903,1.07514293435172
"LOC286238","286238","uncharacterized LOC286238",0.767969836440502,0.47718787420049,0.59787260207375,0.473141165478023,0.445954040207712
"LCN12","286256","lipocalin 12",-2.98742248398311,0.030537780900603,0.0843349078757584,1.51070351802589,1.37433123053342
"C9orf142","286257","chromosome 9 open reading frame 142",-1.1052158736879,0.319389613147384,0.447714066254951,1.14291699541874,1.09431277300666
"C9orf75","286262","taperin",-0.432132609693652,0.683646459218896,0.771497632887276,1.26176492515099,1.50804144078643
"LCN1P1","286310","lipocalin 1 pseudogene 1",-0.567624136985905,0.594828013413254,0.69943941140521,0.184372672111053,0.193273710082782
"TUSC1","286319","tumor suppressor candidate 1",1.60741386289884,0.168874506926765,0.279824182980205,1.87548412691926,1.91717668680017
"LINC00256A","286333","family with sequence similarity 225, member A (non-protein coding)",-3.8799025588305,0.0116430593570104,0.0441972744437864,1.14818042026446,1.31606881795408
"FAM78A","286336","family with sequence similarity 78, member A",8.09977913250758,0.000465056136414588,0.0065458364797369,3.30637536535368,1.81095929222624
"LURAP1L","286343","leucine rich adaptor protein 1-like",-4.08388645957974,0.00950357275292153,0.0386596412553777,1.91298688416877,1.56861143433496
"LOC286359","286359","uncharacterized LOC286359",0.5207101063517,0.624797461926384,0.723829060974405,0.661022705070587,1.14945182005808
"OR13C9","286362","olfactory receptor, family 13, subfamily C, member 9",-1.27290505434937,0.259025075600521,0.384624205050935,0.223166540816869,0.23536282714366
"OR13D1","286365","olfactory receptor, family 13, subfamily D, member 1",-1.96918872958719,0.106033988692928,0.2004664413788,0.863239147945647,1.09915217912184
"FOXD4L3","286380","forkhead box D4-like 3",8.59028024725124,0.00035252582513084,0.0056830318151088,3.85803046162189,1.81098224256589
"ATP11C","286410","ATPase, class VI, type 11C",-6.11611990655224,0.00169408996876128,0.013497527091085,3.3680868621746,2.09175430285925
"RP1-177G6.1","286411","uncharacterized LOC286411",1.61646843438974,0.166915729066428,0.27775194205122,0.904815330986648,1.40939165057561
"LOC286434","286434","hypothetical protein LOC286434",-3.69900444351681,0.0140138869797863,0.0500925766513477,1.01748638424227,1.03077796426873
"H2BFM","286436","H2B histone family, member M",-0.993608802235743,0.366034481376768,0.494107329331701,0.488842815701136,0.82064514618325
"YIPF6","286451","Yip1 domain family, member 6",-0.537501849163667,0.613971260631296,0.715292909995315,0.518405142651174,0.394781806530661
"CXorf59","286464","chromosome X open reading frame 59",-4.32866436827779,0.00750883627604145,0.0331946151530137,0.570651468789616,0.481872687845317
"RP11-453F18__B.1","286467","family with sequence similarity 195, member A pseudogene",-2.89792700639193,0.0338723944289639,0.0905718372774469,1.48926433529869,1.87676847118874
